,current_2010_2yearflood_base_historical,current_2010_5yearflood_base_historical,current_2010_10yearflood_base_historical,current_2010_25yearflood_base_historical,current_2010_50yearflood_base_historical,current_2010_100yearflood_base_historical,current_2010_250yearflood_base_historical,current_2010_500yearflood_base_historical,current_2010_1000yearflood_base_historical,optimistic_2030_2yearflood_ssp2_rcp4p5,optimistic_2030_5yearflood_ssp2_rcp4p5,optimistic_2030_10yearflood_ssp2_rcp4p5,optimistic_2030_25yearflood_ssp2_rcp4p5,optimistic_2030_50yearflood_ssp2_rcp4p5,optimistic_2030_100yearflood_ssp2_rcp4p5,optimistic_2030_250yearflood_ssp2_rcp4p5,optimistic_2030_500yearflood_ssp2_rcp4p5,optimistic_2030_1000yearflood_ssp2_rcp4p5,business_as_usual_2030_2yearflood_ssp2_rcp8p5,business_as_usual_2030_5yearflood_ssp2_rcp8p5,business_as_usual_2030_10yearflood_ssp2_rcp8p5,business_as_usual_2030_25yearflood_ssp2_rcp8p5,business_as_usual_2030_50yearflood_ssp2_rcp8p5,business_as_usual_2030_100yearflood_ssp2_rcp8p5,business_as_usual_2030_250yearflood_ssp2_rcp8p5,business_as_usual_2030_500yearflood_ssp2_rcp8p5,business_as_usual_2030_1000yearflood_ssp2_rcp8p5,pessimistic_2030_2yearflood_ssp3_rcp8p5,pessimistic_2030_5yearflood_ssp3_rcp8p5,pessimistic_2030_10yearflood_ssp3_rcp8p5,pessimistic_2030_25yearflood_ssp3_rcp8p5,pessimistic_2030_50yearflood_ssp3_rcp8p5,pessimistic_2030_100yearflood_ssp3_rcp8p5,pessimistic_2030_250yearflood_ssp3_rcp8p5,pessimistic_2030_500yearflood_ssp3_rcp8p5,pessimistic_2030_1000yearflood_ssp3_rcp8p5,climate_change_2yearflood_only_base_rcp4p5,climate_change_5yearflood_only_base_rcp4p5,climate_change_10yearflood_only_base_rcp4p5,climate_change_25yearflood_only_base_rcp4p5,climate_change_50yearflood_only_base_rcp4p5,climate_change_100yearflood_only_base_rcp4p5,climate_change_250yearflood_only_base_rcp4p5,climate_change_500yearflood_only_base_rcp4p5,climate_change_1000yearflood_only_base_rcp4p5,climate_change_only_2yearflood_base_rcp8p5,climate_change_only_5yearflood_base_rcp8p5,climate_change_only_10yearflood_base_rcp8p5,climate_change_only_25yearflood_base_rcp8p5,climate_change_only_50yearflood_base_rcp8p5,climate_change_only_100yearflood_base_rcp8p5,climate_change_only_250yearflood_base_rcp8p5,climate_change_only_500yearflood_base_rcp8p5,climate_change_only_1000yearflood_base_rcp8p5,socio_econ_change_only_2yearflood_ssp2_historical,socio_econ_change_only_5yearflood_ssp2_historical,socio_econ_change_only_10yearflood_ssp2_historical,socio_econ_change_only_25yearflood_ssp2_historical,socio_econ_change_only_50yearflood_ssp2_historical,socio_econ_change_only_100yearflood_ssp2_historical,socio_econ_change_only_250yearflood_ssp2_historical,socio_econ_change_only_500yearflood_ssp2_historical,socio_econ_change_only_1000yearflood_ssp2_historical,socio_econ_change_only_2yearflood_ssp3_historical,socio_econ_change_only_5yearflood_ssp3_historical,socio_econ_change_only_10yearflood_ssp3_historical,socio_econ_change_only_25yearflood_ssp3_historical,socio_econ_change_only_50yearflood_ssp3_historical,socio_econ_change_only_100yearflood_ssp3_historical,socio_econ_change_only_250yearflood_ssp3_historical,socio_econ_change_only_500yearflood_ssp3_historical,socio_econ_change_only_1000yearflood_ssp3_historical,spatial_unit_name
0,0.0,1139686.875,1349550.875,2343404.25,2471923.25,2605197.25,2805744.5,2923441.25,3004201.25,291516.0951400761,1304398.3772015162,1960182.9677197698,2759748.9700645767,2899670.78042008,3263863.294312866,3453805.3908608095,3666962.745863171,3756698.060140848,115925.01244435494,1012810.7023502446,1616875.9875556312,2822134.5718694753,3001460.118051218,3131596.290897674,3432479.5843449133,3588948.5860058637,3753278.8187508225,110322.84458636632,923473.1521865759,1486488.958160441,2659314.7416151077,2808749.014541605,2928968.6873468105,3213552.999530085,3359601.2875256734,3511160.1605700953,240221.57277336964,1074148.9958825517,1585702.843058459,2300358.8004742963,2412722.7380542764,2708130.480755982,2880969.4673731,3052044.1877604006,3121059.958050775,107865.66474436848,807420.2025401555,1305729.9694146353,2427407.7002723077,2530663.9738460816,2638599.389694362,2904043.17580331,3036208.5339008207,3169786.634679435,0.0,1388456.875,1675944.975,2777408.9,2981698.45,3150456.25,3374039.95,3518837.85,3628645.6,0.0,1283896.8,1539145.675,2599785.85,2774842.1,2929197.55,3141449.55,3274779.1,3372008.0,"Gulf of Mexico, North Atlantic Coast"
1,0.0,885183.5625,973721.0,1028362.0,1072916.75,1121842.375,1196357.375,1242815.75,1300089.25,157439.542969005,927517.8652530654,1090110.6777530652,1207525.7392771211,1266536.7782614667,1327011.3090457427,1421391.995838502,1479762.6396767756,1543424.0240105824,132827.05573161787,1073921.3907296136,1179618.4532296136,1232252.2241914312,1272787.5141664639,1323655.1546770122,1438181.7831522345,1493285.1569649498,1566294.4888341282,124185.38876033908,1012400.1112114426,1108907.7737114425,1156884.9692810262,1195251.5817683605,1243813.99078807,1353642.0107534737,1405916.154462774,1475679.71235571,130230.07247816739,808397.3646869471,944739.3334369471,1043540.4985390775,1095901.4142461433,1151147.9358534538,1237623.9818317895,1288244.9314547905,1345280.2402113297,109990.44038023986,933237.7371231097,1022295.2621231098,1067696.3048784547,1103860.72096073,1149753.452033726,1253023.292132695,1301318.4174734328,1366041.8287642305,0.0,1017294.1625,1125195.65,1188789.6,1238743.2,1293060.8,1373461.6625,1426640.875,1490504.275,0.0,960193.775,1057252.5875,1115441.7125,1162567.3,1214330.95,1292184.5375,1342613.925,1403793.025,"United States, North Atlantic Coast"
2,0.0,4117279.25,4702988.5,5145828.0,5476919.0,5722533.0,6041979.5,6278144.5,6519259.5,1169336.484375,4727453.35,5395813.8,5907779.3,6289110.0,6612075.3,6973019.9,7266152.8,7542086.8,1248529.45,4912017.55,5496478.7,6068101.9,6422511.1,6718603.4,7107306.7,7384636.2,7674473.0,1166628.30625,4599364.15,5139280.2,5671147.7,6003907.7,6279362.5,6642452.1,6901978.1,7173911.6,990840.5875,4120397.4,4714505.9,5160018.0,5496921.0,5775743.8,6091955.8,6347045.7,6590410.9,1062797.9,4287304.6,4802996.4,5297202.6,5612674.1,5869991.4,6209760.2,6453030.7,6707386.2,0.0,4725269.55,5387314.6,5889554.2,6266067.2,6547785.5,6911231.2,7180064.0,7453470.3,0.0,4424877.8,5037291.3,5504332.6,5857736.9,6119765.5,6459273.7,6710819.2,6967412.4,Mississippi - Missouri
3,0.0,335290.625,403015.0,481571.71875,527231.5,585708.6875,679926.8125,731176.0,799237.75,26482.679565429688,316157.540625,421970.58125,502054.5375,559550.9375,624732.125,730186.9375,789402.8375,868300.9375,53438.881640625,309114.4375,434752.50625,532564.44375,591356.4,657491.4125,764473.625,828460.7875,915677.3,49964.486328125,288571.15,405390.93125,496090.00625,549607.75625,610747.65,711233.75,770005.0,852177.1125,22949.07781677246,276104.2625,366230.88125,433510.575,479422.80625,533614.4625,623782.875,670843.45,738882.7375,47280.11796875,269388.5453125,377392.6625,459261.53125,505952.9625,560339.80625,652096.6,703433.35,778875.2125,0.0,385283.10625,464905.05,558095.275,615672.5375,687056.1375,796866.475,860555.75,939497.15,0.0,359733.825,433564.14375,519967.8375,572353.6375,638398.2875,741500.775,799994.2625,874433.4125,Gulf Coast
4,0.0,1105990.5,1243914.75,1415940.125,1512449.75,1605986.75,1784329.875,1897300.625,1987925.375,318686.5375,1183269.2125,1479184.8,1719490.175,1864281.65,1994992.65,2180252.125,2321727.075,2434038.125,246104.71826171875,1320478.05,1561809.675,1797879.55,1929082.425,2054022.9,2261405.175,2426958.05,2533417.675,229961.478125,1239219.7875,1465530.975,1688969.45,1812971.025,1930045.825,2127449.8,2284194.525,2383919.85,263673.2375,997237.25,1244038.45,1449632.375,1572299.325,1680312.7,1842455.575,1963999.525,2056120.225,204111.5482421875,1110089.7375,1311831.075,1514142.625,1626022.725,1729124.425,1909003.8,2049865.675,2137731.2,0.0,1316913.5,1479850.45,1678464.95,1791043.525,1903892.95,2109705.65,2240561.6,2350006.35,0.0,1235888.975,1388947.7,1577386.25,1683988.875,1789763.35,1985701.85,2110030.95,2212545.625,California
5,0.0,142827.5625,187946.125,205476.8125,220675.5,223275.328125,230141.96875,233954.28125,243043.65625,652.5576926811748,207237.34655920308,213705.1543717031,248883.3086755704,268443.46814010304,283159.5616247463,285657.26823114866,296082.2476133513,312653.89808646304,17747.695421538443,233827.45040446287,248911.93122037913,269407.46970951173,278565.16071864736,285455.74126722396,293104.6507848829,299585.2523454685,313398.340471543,16584.02154323804,224153.94185204775,236165.90391670034,254402.4837525805,263124.57436296454,269320.3270844546,276378.98701085744,282537.89433426055,295906.508245088,602.7628747841816,183471.72793871962,187149.8886120172,215284.0195645183,230857.97393480624,240861.22469907353,242949.1837183325,251952.78874113792,266805.73463329877,14427.666610208,207124.190888819,213971.79343510084,228308.8806905427,236326.48980062586,241264.36482199593,247250.4602166224,252839.6124264347,265582.31672103854,0.0,154533.279296875,216514.7390625,242164.5515625,261389.303125,266472.55625,275690.121875,280087.20625,289794.2125,0.0,150188.61357421876,206046.2234375,228661.2421875,246413.0875,250583.025,258956.796875,263144.196875,272616.134375,Great Basin
6,0.0,198171.84375,260646.296875,358548.0,369249.84375,387888.46875,406579.15625,457411.03125,466818.4375,26711.913055692985,210162.64488426788,291109.097479741,395560.71944844304,419602.99708436354,444909.4395177627,489636.2732654301,533489.6605276484,542543.3292776484,21658.354110374836,228242.87299064634,298156.11458881875,402134.17012185295,421782.75689890946,457536.93866160884,493311.7362418553,522679.61859343434,544492.6908639178,20283.851607114437,216952.2143861851,281979.48369054287,381960.42864954507,400280.8444195284,434122.1309436302,467652.10965318873,495908.7189871844,516340.9414086336,21855.42567779334,185186.64881975943,254192.0076642679,350536.9961766202,369673.23760140734,392057.8939203861,428397.2772364823,467350.03825808864,472917.2320080887,17990.655437106077,200981.3685211963,260415.78825815572,355214.6315632965,371814.3221182687,402483.892821408,431514.0037523798,457100.3578687039,474692.3471002656,0.0,225985.328125,297853.48125,404969.74375,419010.44375,440063.85,463097.5625,519489.6125,535538.84375,0.0,214793.690625,281596.6125,384832.65,397467.94375,417482.9875,439058.825,493541.675,507481.26875,"North America, Colorado"
7,0.0,364383.90625,482876.125,552292.375,565535.9375,590655.875,624395.4375,653467.1875,663063.125,75213.02436523438,455929.83125,544156.46875,623380.2125,646003.375,679096.875,717727.0125,748284.2625,764961.4,107074.04200826376,466712.53170665447,564444.6554916848,653184.1867416848,682253.1101883308,710825.2593503265,758685.9801151732,800031.140650789,814005.9122258661,100092.16309270078,440978.6816409802,530397.4763250229,613885.4325750229,639824.0277600747,665801.50594249,710730.2255502357,749944.5014950872,762500.4582115136,64340.0068359375,404798.5125,481565.84375,548900.2875,567046.925,593986.19375,627826.3875,655418.275,668530.875,93700.09196380868,414418.1626969144,497116.23404152284,574963.3840415229,597400.1120616801,620492.110127721,661474.479257495,698087.1056637637,708865.3850040915,0.0,406893.78125,546260.88125,627272.575,644592.5875,675224.7875,713426.2625,745874.2125,758369.2875,0.0,384815.56875,514194.825,589140.375,604257.375,632175.275,668030.1125,698902.5,710102.3875,Columbia and Northwestern United States
8,0.0,1530.804931640625,3247.479736328125,8657.8212890625,8677.119140625,8677.119140625,9504.92578125,9638.6328125,10417.8408203125,827.5918046976974,1336.6087179168985,2853.761866946689,6102.999596202861,6910.100374468115,7335.999800247174,8056.866655167083,8087.810314891011,8331.50295863384,767.4836901457288,1621.0189794431517,2766.835431350491,5951.997746076557,6453.172141280764,6563.061167351186,8053.334657897704,8137.185666086667,8565.118950181293,726.1571230739021,1529.1731362131818,2576.0425393213523,5572.525545264876,5965.598730981454,6077.170207687949,7475.749278576734,7550.983945213079,7964.510616795329,751.3738875550823,1217.6483927948652,2451.228151107086,5480.695801179466,5780.355429865123,6107.749313082667,6748.246905244584,6780.017227839155,6981.769079871313,701.0584169110389,1452.4450728928787,2516.5105124232387,5268.366820582256,5477.544113277794,5590.89894410588,6817.8847234491495,6877.309002222391,7300.440311152294,0.0,1684.9607638310583,3777.813365895934,9486.878054832147,10447.077140877294,10555.717570564793,11416.338236454152,11602.127621100552,14265.45385400884,0.0,1589.6643282821972,3475.1913905502115,9016.631073574457,9589.224674815156,9671.408170908904,10505.236824955802,10654.835505251878,12554.108526250935,Fraser
9,0.0,163442.90625,224426.0,233379.953125,245130.453125,250677.6875,258702.796875,269107.625,270478.75,12679.21416015625,214241.1765625,262109.44375,278179.859375,291600.9,298618.54375,311659.596875,323429.55625,330567.88125,48253.35551976755,194691.13642707426,255155.20608561154,283572.7611639401,293581.6631459268,301527.8446372666,312221.1349379592,327545.4701974761,329854.108037904,44949.962866173635,181588.62002010868,238195.96178429824,264668.7027182997,274174.51151670894,281584.06443134276,291566.4601459634,305938.08702320675,307917.0456979589,11937.39326171875,182826.890625,224682.521875,237094.74375,248652.39375,254570.659375,265374.840625,275951.009375,281045.953125,41698.08177021792,165051.49396928033,218506.36902685193,241958.75311236168,250765.56544298827,257431.72113614305,266514.42562277697,279145.26419719646,280716.2439639645,0.0,191710.3953125,262013.6,273995.3,287718.1375,294207.1625,303896.059375,315462.2625,318627.175,0.0,178668.296875,245106.425,255585.00625,268530.390625,274581.990625,283621.190625,294754.875,297242.05,Pacific and Arctic Coast
